class_name,cbo,lcom,class_length,avg_method_length,avg_cyclomatic_complexity,dit,fan_in,fan_out,label,split
PygameJNIComponentsRecipe,0,0.0,18,13.0,3.0,0,0,0,Clean,train
ShareProjectSerializer,0,1.0,37,4.8,1.4,0,0,0,Clean,train
DictOrganizer,0,1.0,57,16.0,3.6666666666666665,0,0,0,Clean,train
ExportBuilder,0,0.8833333333333333,515,28.3125,5.25,0,0,0,God Class,train
InvalidInput,0,0.0,7,1.0,1.0,0,0,0,Clean,train
AWSBucket,0,0.5238095238095238,39,3.5714285714285716,1.1428571428571428,0,1,0,Clean,test
AWSDomain,1,0.8095238095238095,157,5.4,1.75,0,0,5,God Class,test
MyEventHandler,0,1.0,14,1.0,1.0,0,0,0,Clean,train
CiscoXrSSH,0,1.0,103,23.5,5.5,0,0,0,Long Method,train
CatShardsCommand,0,0.0,13,10.0,2.0,0,0,0,Clean,train
ScrollCommand,0,1.0,17,6.0,1.5,0,0,0,Clean,train
Linter,0,0.8666666666666667,181,8.266666666666667,1.6,0,0,0,God Class,test
ConfigCmdargsSource,0,0.9848484848484849,85,4.25,1.5833333333333333,0,0,0,Clean,train
ConfigContainer,0,0.0,22,9.0,2.5,0,0,0,Clean,train
Integer,0,0.21505376344086022,101,1.903225806451613,1.6129032258064515,0,6,3,Clean,train
Boolean,0,0.0,5,0.0,0.0,1,0,0,Clean,train
BitString,0,0.6060606060606061,104,6.25,3.1666666666666665,0,6,4,Long Method,test
OctetString,0,0.6428571428571429,23,0.5,1.125,0,1,4,Clean,train
Null,0,0.0,5,0.0,0.0,1,0,0,Clean,train
ObjectIdentifier,0,0.4642857142857143,60,4.625,2.375,0,0,2,Clean,test
Real,0,0.0,3,0.0,0.0,0,0,0,Clean,test
Enumerated,0,0.0,3,0.0,0.0,1,0,0,Clean,train
SetOf,0,0.4,57,7.0,3.5,0,3,7,Clean,train
SequenceOf,0,0.0,3,0.0,0.0,1,0,0,Clean,train
SequenceAndSetBase,0,0.26666666666666666,98,8.0,3.5,0,3,7,Clean,test
Sequence,0,0.0,9,1.0,1.0,1,0,0,Clean,train
Set,0,0.0,31,5.0,2.0,1,1,7,Clean,train
Choice,0,0.7555555555555555,90,6.6,2.8,2,4,7,Clean,train
ModelForm,0,0.0,8,4.0,1.0,0,0,0,Clean,train
APIHandlerParams,0,0.8333333333333334,30,5.5,2.5,0,4,0,Clean,test
APIHandler,0,0.8571428571428571,72,7.714285714285714,2.4285714285714284,0,0,7,Clean,train
LookupHandlerParams,0,0.0,49,21.5,10.5,1,3,4,Clean,train
LookupHandler,0,0.8538011695906432,372,17.42105263157895,8.263157894736842,1,1,0,God Class,train
SubmissionStatusHandlerParams,0,0.0,5,3.0,1.0,1,3,4,Clean,test
SubmissionStatusHandler,0,0.0,13,9.0,3.0,1,1,0,Clean,train
SubmitHandlerParams,0,0.8333333333333334,63,13.75,6.5,1,3,4,Clean,train
SubmitHandler,0,0.0,69,63.0,20.0,1,1,0,Feature Envy,train
TagNameSelect,0,0.0,10,9.0,2.0,0,0,0,Clean,train
Progress,0,0.4,66,4.0,2.0,0,0,0,Clean,test
IndexedCorpus,0,0.5,87,19.75,3.75,0,0,0,Clean,train
kestrel_shutdown,0,0.3333333333333333,35,9.666666666666666,1.6666666666666667,0,0,0,Clean,test
CacheConnections,0,0.0,38,3.4285714285714284,1.4285714285714286,0,1,0,Clean,train
CacheGroups,0,0.0,31,4.2,2.2,0,0,1,Clean,train
ManageForm,0,0.0,5,0.0,0.0,0,0,0,Clean,train
HTTPError,0,0.0,9,3.0,2.0,0,1,1,Clean,train
InvalidMethod,0,0.0,2,0.0,0.0,0,0,0,Clean,test
CurlError,0,0.0,9,3.0,2.0,0,1,1,Clean,train
InterfaceError,0,0.0,3,0.0,0.0,0,0,0,Clean,train
AuthError,0,0.0,2,0.0,0.0,0,0,0,Clean,train
MountPathSpec,0,0.0,32,10.0,1.5,0,0,0,Clean,test
EncryptedStreamResolverHelper,0,1.0,26,9.5,1.0,0,0,0,Clean,train
Plugin,0,0.9736842105263158,269,5.35,1.75,0,0,0,God Class,train
Backward,0,0.0,67,16.5,3.0,0,0,0,Clean,train
JavaScript,0,0.0,12,9.0,1.0,0,0,0,Clean,train
CheckPep8,0,0.3333333333333333,34,6.5,2.25,0,0,0,Clean,train
EditFuture,0,1.0,5,1.0,1.0,0,2,0,Clean,train
EditStep,0,0.0,29,8.0,2.3333333333333335,0,1,3,Clean,train
Edit,2,0.8681318681318682,77,3.4285714285714284,1.5,0,1,4,Clean,test
apply_sublimelint_edit,0,0.0,2,1.0,1.0,0,1,0,Clean,train
CollectionMeta,0,1.0,45,19.0,3.5,0,0,0,Clean,train
Collection,0,0.8199643493761141,328,6.676470588235294,1.7352941176470589,0,0,0,God Class,test
FSM,0,0.16666666666666666,81,17.25,2.0,0,9,0,Clean,train
CronTimeField,0,0.7727272727272727,70,3.4166666666666665,1.5,0,8,0,Clean,train
CTTime,0,0.0,15,5.0,1.0,1,8,17,Clean,train
CTRange,0,0.0,17,6.0,1.0,1,8,18,Clean,train
CTRangeStep,0,0.0,21,8.0,1.0,1,8,20,Clean,train
CTStar,0,1.0,11,3.0,1.0,1,8,15,Clean,train
CTStarStep,0,0.0,15,5.0,1.0,1,8,17,Clean,train
CTText,0,0.0,14,4.5,1.0,1,8,16,Clean,train
CTTextRange,0,0.0,16,5.5,1.0,1,8,16,Clean,train
CTTextRangeStep,0,0.0,19,7.0,1.0,1,8,18,Clean,train
CronTimeFieldLimit,0,0.0,19,3.0,1.0,0,8,0,Clean,train
CronLineEmpty,0,0.0,5,2.0,1.0,0,1,0,Clean,train
CronLineChkCrontabCmd,0,0.0,23,9.0,2.5,0,9,4,Clean,train
CronLineComment,0,0.0,5,2.0,1.0,0,1,0,Clean,train
CronLineAssignment,0,0.0,21,8.0,2.0,0,9,2,Clean,train
CronLineTimeAction,0,0.6666666666666666,43,11.0,3.3333333333333335,0,8,4,Clean,train
CronLineAt,0,0.0,13,10.0,2.0,1,2,1,Clean,train
CronLineTime,0,0.0,33,30.0,7.0,1,2,11,Clean,train
CronLineUnknown,0,0.0,9,6.0,1.0,0,1,1,Clean,train
CronLineFactory,7,1.0,55,25.0,4.0,0,8,7,Feature Envy,train
LogMsgKindNotFound,0,0.0,2,0.0,0.0,0,1,0,Clean,train
LogCounter,1,0.6025641025641025,177,10.076923076923077,1.8461538461538463,0,14,1,Clean,train
LiteralNER,0,0.6666666666666666,71,21.0,4.666666666666667,0,1,0,Clean,train
LiteralNERRunner,1,0.0,26,11.0,2.0,0,0,3,Clean,test
IsPerson,0,0.0,1,0.0,0.0,0,0,0,Clean,train
IsPlace,0,0.0,1,0.0,0.0,0,0,0,Clean,test
IsCountry,0,0.0,1,0.0,0.0,0,0,0,Clean,train
IsPopulatedPlace,0,0.0,1,0.0,0.0,0,0,0,Clean,train
IsBand,0,0.0,1,0.0,0.0,0,0,0,Clean,train
IsAlbum,0,0.0,1,0.0,0.0,0,0,0,Clean,test
IsTvShow,0,0.0,1,0.0,0.0,0,0,0,Clean,train
IsMovie,0,0.0,1,0.0,0.0,0,0,0,Clean,train
HasShowName,0,0.0,2,0.0,0.0,0,0,0,Clean,test
HasName,0,0.0,2,0.0,0.0,0,0,0,Clean,train
DefinitionOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
LabelOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
UTCof,0,0.0,2,0.0,0.0,0,0,0,Clean,test
PresidentOf,0,0.0,2,0.0,0.0,0,0,0,Clean,test
IncumbentOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
CapitalOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
LanguageOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
PopulationOf,0,0.0,2,0.0,0.0,0,0,0,Clean,test
IsMemberOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
ActiveYears,0,0.0,2,0.0,0.0,0,0,0,Clean,train
MusicGenreOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
ProducedBy,0,0.0,1,0.0,0.0,0,0,0,Clean,train
BirthDateOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
BirthPlaceOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
ReleaseDateOf,0,0.0,2,0.0,0.0,0,0,0,Clean,test
StarsIn,0,0.0,2,0.0,0.0,0,0,0,Clean,train
NumberOfEpisodesIn,0,0.0,2,0.0,0.0,0,0,0,Clean,test
ShowNameOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
HasActor,0,0.0,1,0.0,0.0,0,0,0,Clean,train
CreatorOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
NameOf,0,0.0,3,0.0,0.0,0,0,0,Clean,train
DirectedBy,0,0.0,1,0.0,0.0,0,0,0,Clean,train
DirectorOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
DurationOf,0,0.0,5,0.0,0.0,0,0,0,Clean,train
HasAuthor,0,0.0,1,0.0,0.0,0,0,0,Clean,train
AuthorOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
IsBook,0,0.0,1,0.0,0.0,0,0,0,Clean,train
LocationOf,0,0.0,2,0.0,0.0,0,0,0,Clean,train
LRU,0,0.6473684210526316,240,7.95,2.1,0,2,6,Clean,train
LRI,0,0.6785714285714286,91,6.5,2.375,0,2,11,Clean,test
_HashedKey,0,0.0,11,1.5,1.0,0,1,0,Clean,train
CachedFunction,0,0.0,18,4.333333333333333,1.6666666666666667,0,2,0,Clean,train
ThresholdCounter,0,0.7543859649122807,172,4.7894736842105265,1.7894736842105263,0,2,2,God Class,train
BaseApplication,1,0.6190476190476191,143,17.857142857142858,5.285714285714286,0,2,4,Long Method,train
DispatchState,0,0.4,18,1.8,1.2,0,1,0,Clean,train
SubApplication,0,0.0,18,7.5,3.0,0,1,1,Clean,test
Application,0,0.0,46,45.0,17.0,1,0,1,Long Method,train
TemplateView,0,0.0,6,3.0,1.0,0,0,0,Clean,train
IPythonConsoleLexer,0,0.0,71,40.0,10.0,0,0,0,Clean,train
Process,0,0.7472527472527473,115,5.714285714285714,1.1428571428571428,0,0,0,Clean,train
StringLength,0,1.0,11,2.5,1.0,0,0,0,Clean,train
ChoiceInline,0,0.0,3,0.0,0.0,0,0,0,Clean,train
PollAdmin,0,0.0,5,0.0,0.0,0,0,0,Clean,train
random_init_conf,0,0.5714285714285714,36,3.2857142857142856,1.4285714285714286,0,0,0,Clean,test
FieldABC,0,1.0,20,1.2,1.0,0,0,0,Clean,train
SchemaABC,0,1.0,13,1.0,1.0,0,0,0,Clean,train
Migration,0,1.0,84,3.0,1.0,0,0,0,Clean,train
STM32F103RC,0,1.0,13,2.0,1.0,0,0,0,Clean,train
ServerTransport,0,1.0,29,12.0,1.0,0,0,0,Clean,test
ClientTransport,0,0.0,16,13.0,1.0,0,0,0,Clean,train
GCE,0,0.2,42,4.0,2.2,0,4,0,Clean,train
Util,0,0.0,9,6.0,3.0,0,4,0,Clean,test
Image,0,0.0,21,18.0,3.0,0,1,1,Clean,train
Disk,0,1.0,62,9.6,1.4,0,0,4,Clean,train
Network,0,1.0,32,13.0,2.0,0,1,2,Clean,test
Metadata,0,1.0,37,6.25,1.75,0,0,1,Clean,train
Compute,0,0.0,43,40.0,3.0,0,0,4,Clean,train
Revision,0,1.0,107,41.5,1.5,0,0,0,Clean,train
Text,0,0.8,69,5.5,1.3333333333333333,0,0,0,Clean,test
RabbitMQ,0,0.8846153846153846,376,25.615384615384617,4.538461538461538,0,0,0,God Class,train
Analytics,0,0.0,3,2.0,1.0,0,0,0,Clean,test
RSS,0,0.0,62,14.5,2.5,0,0,0,Clean,train
FooterToBottom,0,0.0,22,7.0,5.0,0,0,1,Clean,test
HTML5Writer,0,0.8333333333333334,92,4.5,1.0,0,1,2,Clean,train
ElemStack,0,0.3333333333333333,69,7.571428571428571,1.8571428571428572,0,3,0,Clean,train
HTML5Translator,1,0.8424056189640036,684,6.367647058823529,2.1176470588235294,0,1,7,God Class,test
UserSettingsManager,0,1.0,27,11.5,2.0,0,0,0,Clean,train
EmptyUserSetting,0,1.0,20,1.0,1.0,0,1,0,Clean,train
UserSettings,1,1.0,23,2.5,1.0,0,0,1,Clean,train
DjangoCMSFormsConf,0,0.0,65,0.0,0.0,0,0,0,Clean,test
Application,0,0.0,18,17.0,1.0,0,0,0,Clean,train
MainHandler,0,0.0,8,7.0,2.0,0,0,0,Clean,train
ValidationError,0,0.0,1,0.0,0.0,0,0,0,Clean,train
Config,0,0.6071428571428571,84,7.75,2.0,0,0,0,Clean,train
MultinomialSampler,0,0.5,39,6.75,1.0,0,0,1,Clean,train
WeightedDataset,0,0.0,44,12.0,3.3333333333333335,0,1,0,Clean,train
PlatformUtility,0,0.0,3,1.0,1.0,0,0,0,Clean,test
Migration,0,1.0,111,9.0,1.0,0,0,0,Clean,train
MinKey,0,1.0,31,1.0,1.0,0,0,0,Clean,train
SolrError,0,0.0,3,0.0,0.0,0,0,0,Clean,test
SolrResponseError,0,0.0,3,0.0,0.0,0,0,0,Clean,train
ConnectionError,0,0.0,3,0.0,0.0,0,0,0,Clean,train
ZookeeperError,0,0.0,3,0.0,0.0,0,0,0,Clean,test
LibraryController,0,0.6818181818181818,327,25.166666666666668,4.333333333333333,0,0,0,God Class,train
AbuseReport,0,1.0,58,20.0,4.0,0,0,0,Clean,train
GroupPermission,0,0.8333333333333334,20,2.5,1.25,0,4,5,Clean,train
AnyOf,0,0.5,23,3.0,1.25,0,4,10,Clean,train
AllowAddonAuthor,0,1.0,6,1.0,1.0,0,5,0,Clean,train
AllowReviewer,0,1.0,18,2.0,2.5,0,4,5,Clean,train
AllowReviewerUnlisted,0,1.0,15,1.0,1.5,1,4,5,Clean,train
AllowReadOnlyIfPublicAndListed,0,1.0,10,1.5,2.0,0,4,5,Clean,train
Command,0,0.0,31,6.0,2.0,0,0,0,Clean,train
StatsDictField,0,1.0,44,8.25,3.75,0,0,0,Clean,test
LargeStatsDictField,0,0.0,5,1.0,1.0,1,0,0,Clean,train
BaseForm,0,0.8333333333333334,95,21.0,5.75,0,0,0,Long Method,train
Migration,0,1.0,245,6.0,1.0,0,0,0,Clean,test
Migration,0,0.0,73,0.0,0.0,0,0,0,Clean,train
ProductAdmin,0,0.0,5,0.0,0.0,0,0,0,Clean,train
TopicAdmin,0,0.0,10,1.0,1.0,0,0,0,Clean,test
VersionAdmin,0,0.0,6,0.0,0.0,0,0,0,Clean,test
PlatformAdmin,0,0.0,3,0.0,0.0,0,0,0,Clean,train
ZendeskSettingsError,0,0.0,1,0.0,0.0,0,0,0,Clean,test
Migration,0,1.0,316,4.5,1.0,0,0,0,Clean,train
Importer,3,0.0,84,38.0,4.0,0,0,7,Feature Envy,test
CaseImporter,4,0.6666666666666666,180,57.333333333333336,5.333333333333333,0,1,11,Long Method,train
UserCache,0,0.0,44,16.0,2.0,0,1,0,Clean,test
TagImporter,0,0.0,66,18.0,2.0,0,1,1,Clean,train
SuiteImporter,1,0.0,112,22.0,2.75,0,2,3,Clean,train
ImportResult,0,0.0,76,12.5,1.0,0,4,0,Clean,train
Migration,0,1.0,239,3.0,1.0,0,0,0,Clean,train
Migration,0,0.0,8,0.0,0.0,0,0,0,Clean,test
Migration,0,0.0,8,0.0,0.0,0,0,0,Clean,train
ParsedResource,0,1.0,23,6.5,1.0,0,0,0,Clean,test
Command,0,1.0,144,45.333333333333336,8.0,0,0,0,Feature Envy,train
FileOperations,0,0.0,19,4.666666666666667,2.3333333333333335,0,0,0,Clean,train
ChunkedFile,0,0.5274725274725275,233,14.285714285714286,4.642857142857143,0,0,0,Clean,train
PrelaunchedProcess,0,0.0,15,1.75,1.25,0,1,0,Clean,train
PrelaunchDaemon,1,0.5238095238095238,89,10.428571428571429,3.142857142857143,0,0,3,Clean,train
Migration,0,0.0,13,0.0,0.0,0,0,0,Clean,train
Migration,0,1.0,190,1.0,1.0,0,0,0,Clean,train
EventHandlerMixIn,0,1.0,26,6.0,2.0,0,0,1,Clean,train
Event,0,0.4642857142857143,36,2.0,1.0,0,1,0,Clean,train
ColumnDeleted,0,0.0,5,0.0,0.0,1,0,0,Clean,train
CardClicked,0,0.0,5,0.0,0.0,1,0,0,Clean,train
PopinClosed,0,0.0,5,0.0,0.0,1,0,0,Clean,train
CardEditorClosed,0,0.0,5,0.0,0.0,2,0,0,Clean,train
CardArchived,0,0.0,5,0.0,0.0,1,0,0,Clean,test
SearchIndexUpdated,0,0.0,5,0.0,0.0,1,0,0,Clean,train
CardDisplayed,0,0.0,5,0.0,0.0,1,0,0,Clean,train
BoardAccessChanged,0,0.0,3,0.0,0.0,1,0,0,Clean,test
BoardDeleted,0,0.0,4,0.0,0.0,2,0,0,Clean,train
BoardArchived,0,0.0,4,0.0,0.0,2,0,0,Clean,train
BoardRestored,0,0.0,3,0.0,0.0,2,0,0,Clean,train
BoardLeft,0,0.0,4,0.0,0.0,2,0,0,Clean,train
ParentTitleNeeded,0,0.0,2,0.0,0.0,1,0,0,Clean,train
NewTemplateRequested,0,0.0,6,0.0,0.0,1,0,0,Clean,train
ModelForm,0,0.0,16,4.0,1.0,0,0,0,Clean,train
ColourFormatter,0,0.0,15,13.0,6.0,0,1,0,Clean,train
Watcher,1,0.0,21,7.5,2.5,0,0,1,Clean,train
PDFTemplateResponseMixin,0,1.0,51,8.5,1.25,0,1,0,Clean,test
PDFTemplateView,0,0.0,15,5.0,1.0,1,0,1,Clean,train
ResetMixin,0,0.0,79,10.0,4.0,0,0,0,Clean,train
OneTimeProperty,0,0.0,33,12.5,1.5,0,0,0,Clean,train
netcdf_file,1,0.5020161290322581,630,13.9375,3.15625,0,0,4,Long Method,train
netcdf_variable,0,0.4666666666666667,172,10.2,2.0,0,1,0,Clean,test
Scheduler,0,1.0,13,1.0,1.0,0,0,0,Clean,train
PasteHomeView,0,0.6666666666666666,23,5.333333333333333,1.3333333333333333,0,0,2,Clean,train
PasteDetailView,0,0.0,19,16.0,1.0,0,1,0,Clean,train
PasteDetailRawView,0,0.0,3,2.0,1.0,0,1,0,Clean,test
DatabaseEngine,0,0.5,43,8.75,1.75,0,0,0,Clean,test
Options,0,1.0,40,8.5,1.5,0,0,0,Clean,train
FakeStdIO,0,0.5,38,7.75,2.0,0,0,0,Clean,train
IManholeClient,0,1.0,23,6.0,1.0,0,1,0,Clean,train
Perspective,0,0.8205128205128205,158,9.692307692307692,2.1538461538461537,0,1,2,God Class,train
Realm,1,0.0,18,6.0,2.0,0,0,3,Clean,train
Service,0,1.0,26,8.5,2.0,0,0,0,Clean,train
CacheResolver,0,0.3333333333333333,111,11.714285714285714,3.2857142857142856,0,0,0,Clean,train
IResource,0,1.0,37,7.333333333333333,1.0,0,0,0,Clean,test
Resource,1,0.7352941176470589,156,5.764705882352941,1.2352941176470589,0,3,2,God Class,test
ErrorPage,0,0.6666666666666666,47,3.6666666666666665,1.0,1,3,3,Clean,train
NoResource,0,0.0,8,3.0,1.0,2,3,3,Clean,train
ForbiddenResource,0,0.0,8,3.0,1.0,2,2,3,Clean,train
NoRedisConnectionException,0,0.0,1,0.0,0.0,0,0,0,Clean,test
pnlQCL,0,0.47619047619047616,114,14.428571428571429,1.2857142857142858,0,0,0,Long Method,train
SampleMediumCV,0,0.0,7,1.0,1.0,0,0,0,Clean,train
SiteTypeCV,0,0.0,7,1.0,1.0,0,0,0,Clean,train
Migration,0,1.0,120,3.0,1.0,0,0,0,Clean,test
Migration,0,1.0,170,21.5,1.0,0,0,0,Clean,train
Frontend,0,0.3333333333333333,24,6.333333333333333,1.6666666666666667,0,0,0,Clean,train
Video,0,0.0,71,1.0,1.0,0,0,0,Clean,train
ThumbnailsCollectionRequest,1,1.0,24,10.0,1.0,0,2,1,Clean,train
ThumbnailsCollectionRequestBuilder,1,0.6666666666666666,43,12.333333333333334,1.0,0,0,2,Clean,train
ThumbnailsCollectionResponse,1,0.0,15,12.0,2.0,0,1,1,Clean,train
ThumbnailsCollectionPage,1,0.6666666666666666,35,9.666666666666666,1.3333333333333333,0,1,1,Clean,train
SyncSFlowTenant,0,1.0,57,4.5,1.5,0,0,0,Clean,train
CodeEdit,0,0.9376493072145246,1297,11.868421052631579,2.3289473684210527,0,0,0,God Class,train
Ui_SearchPanel,0,0.0,181,89.0,1.0,0,0,0,Long Method,train
Transform,0,0.8,41,3.5,1.1666666666666667,0,2,0,Clean,train
FunctionWrappingTransform,0,0.6666666666666666,12,1.3333333333333333,1.0,1,1,1,Clean,train
Registry,1,1.0,43,8.0,2.25,0,0,2,Clean,train
FuelAndIPMIToolDriver,0,0.0,16,5.0,1.0,0,0,0,Clean,test
FuelAndSSHDriver,0,0.0,17,4.0,1.0,0,0,0,Clean,train
RSA,0,0.0,24,0.0,0.0,0,0,0,Clean,train
CryptException,0,0.0,1,0.0,0.0,0,1,0,Clean,train
OpenSSLException,0,1.0,11,3.5,1.0,1,2,1,Clean,train
RSAWrapper,1,0.7,27,3.4,1.2,0,2,1,Clean,test
CryptManager,3,0.0,59,57.0,8.0,0,0,3,Feature Envy,train
FlavorsClient,0,0.0,154,13.4,1.2,0,0,0,Clean,train
Version,0,1.0,20,4.333333333333333,1.6666666666666667,0,0,0,Clean,train
NetworkingBehaviors,0,0.717948717948718,460,33.15384615384615,4.923076923076923,0,0,0,God Class,train
NovaCLI,0,1.0,297,8.96,1.28,0,0,0,God Class,train
LoadBalancersClientTestsXML,0,0.0,3,0.0,0.0,1,0,0,Clean,train
LoadBalancersClientTestsJSON,0,0.0,3,0.0,0.0,1,0,0,Clean,test
test_hosts,0,0.0,200,37.2,3.8,0,0,0,Long Method,train
JsonSchemaOperationsSmoke,0,0.0,78,11.0,1.0,0,0,0,Clean,train
DFConnection,0,0.0,22,7.0,1.5,0,9,10,Clean,train
OvsdbSwitchApi,9,0.8095238095238095,187,6.809523809523809,2.4761904761904763,0,9,21,God Class,train
OvsdbSwitchPort,0,0.6666666666666666,9,1.0,1.0,0,10,0,Clean,test
OvsdbTunnelPort,0,0.0,7,1.5,1.0,1,9,10,Clean,train
DelControllerCommand,0,0.0,7,2.0,1.0,0,9,10,Clean,train
SetControllerCommand,0,0.0,14,5.5,1.5,0,9,10,Clean,train
SetControllerFailModeCommand,0,0.0,9,3.0,1.0,0,9,10,Clean,train
DeleteSwitchPort,0,0.0,19,8.0,1.5,0,9,10,Clean,train
AddTunnelPort,0,0.0,31,14.0,1.0,0,9,11,Clean,train
OvsdbMonitor,0,0.7333333333333333,34,3.8333333333333335,2.3333333333333335,0,9,10,Clean,train
AddPatchPort,0,0.0,25,11.0,1.0,0,9,10,Clean,train
DfDvrRouter,0,0.0,16,3.6666666666666665,2.0,0,1,0,Clean,train
DfL3NATAgentWithStateReport,1,0.0,15,14.0,2.0,0,0,1,Clean,train
SomeConsumer,0,0.6666666666666666,12,2.3333333333333335,1.0,0,0,0,Clean,test
Wait,0,0.0,1,0.0,0.0,0,1,0,Clean,train
RichQueue,1,0.6666666666666666,57,3.5,1.8,0,1,1,Clean,train
QueuedThread,0,0.0,20,8.5,2.0,0,0,2,Clean,train
SessionsCollectionResource,0,0.0,26,6.0,2.0,0,0,0,Clean,train
SessionsResource,0,0.0,45,6.4,2.0,0,0,0,Clean,train
SessionsAction,1,0.0,31,12.0,2.5,0,0,2,Feature Envy,train
Session,0,0.2222222222222222,122,12.0,3.25,0,1,0,Clean,test
SessionsJob,0,0.0,84,25.0,1.3333333333333333,0,0,0,Clean,train
SessionConfigurationAction,0,0.8333333333333334,62,4.75,2.25,0,0,0,Clean,test
SessionConfiguration,0,0.0,6,0.0,0.0,0,0,0,Clean,train
CreateSession,0,0.0,19,10.0,3.0,0,0,0,Clean,train
ExpressionParserException,0,0.0,1,0.0,0.0,0,0,0,Clean,train
LexError,0,0.0,1,0.0,0.0,1,0,0,Clean,train
ParseError,0,0.0,1,0.0,0.0,1,0,0,Clean,test
UnknownModel,0,0.0,1,0.0,0.0,1,0,0,Clean,train
CookieTokenMixin,0,0.0,19,13.0,3.0,0,2,0,Clean,train
SkipAuthMixin,0,0.0,30,13.0,4.0,0,1,3,Clean,test
FakeAuthProtocol,0,1.0,10,3.0,1.5,1,2,1,Clean,train
NailgunKeystoneAuthMiddleware,0,0.0,14,9.0,2.0,1,1,3,Clean,train
NailgunFakeKeystoneAuthMiddleware,0,0.0,2,0.0,0.0,1,0,0,Clean,train
NotificationSerializer,0,0.0,10,0.0,0.0,0,0,0,Clean,test
IndexHandler,0,0.0,5,4.0,1.0,0,0,0,Clean,train
DeleteDHCPAgent,0,1.0,29,6.666666666666667,1.3333333333333333,0,0,0,Clean,train
AddDHCPAgent,0,0.0,10,2.0,1.0,0,0,0,Clean,train
DHCPAgentsTable,0,0.0,15,0.0,0.0,0,0,0,Clean,train
IndexView,0,0.0,14,9.0,2.0,0,0,0,Clean,train
CreateView,0,0.0,1,0.0,0.0,0,0,0,Clean,train
UpdateView,0,0.6666666666666666,34,6.0,1.3333333333333333,0,1,1,Clean,test
DetailView,0,0.4,56,8.2,1.6,0,1,1,Clean,train
LaunchStack,0,0.0,6,0.0,0.0,0,0,0,Clean,train
PreviewStack,0,0.0,6,0.0,0.0,0,0,0,Clean,train
CheckStack,0,1.0,23,3.6666666666666665,1.0,0,0,0,Clean,train
SuspendStack,0,1.0,23,3.6666666666666665,1.0,0,0,0,Clean,test
ResumeStack,0,1.0,23,3.6666666666666665,1.0,0,0,0,Clean,train
ChangeStackTemplate,0,0.0,8,1.0,1.0,0,0,0,Clean,test
DeleteStack,0,1.0,25,3.5,1.25,0,0,0,Clean,train
StacksUpdateRow,0,1.0,18,6.5,2.5,0,0,0,Clean,train
StacksFilterAction,0,0.0,6,4.0,1.0,0,0,0,Clean,train
StacksTable,0,0.0,107,1.0,1.0,0,0,0,Clean,test
EventsTable,0,0.0,20,0.0,0.0,0,0,0,Clean,train
ResourcesUpdateRow,0,0.0,14,11.0,3.0,0,0,0,Clean,test
ResourcesTable,0,1.0,48,2.5,1.0,0,0,0,Clean,train
DetailView,0,0.8333333333333334,40,7.0,1.75,0,10,14,Clean,test
CreateView,0,0.0,51,12.666666666666666,2.3333333333333335,0,10,18,Clean,train
ExtendView,0,0.0,38,8.333333333333334,2.0,0,10,13,Clean,test
CreateSnapshotView,0,0.0,30,10.0,2.0,0,10,10,Clean,train
UploadToImageView,0,0.0,36,7.333333333333333,1.3333333333333333,0,10,13,Clean,train
CreateTransferView,0,0.0,18,3.0,1.0,0,10,10,Clean,train
AcceptTransferView,0,0.0,9,0.0,0.0,0,0,0,Clean,train
ShowTransferView,0,0.0,34,6.666666666666667,1.6666666666666667,0,10,13,Clean,train
UpdateView,0,0.0,32,6.333333333333333,1.6666666666666667,0,10,13,Clean,train
EditAttachmentsView,0,0.8571428571428571,72,6.714285714285714,2.2857142857142856,0,10,13,Clean,train
RetypeView,0,0.0,37,7.333333333333333,1.3333333333333333,0,10,13,Clean,train
EncryptionDetailView,0,0.8333333333333334,42,7.5,1.5,0,10,11,Clean,test
IpMacPort,0,0.0,7,4.0,2.0,0,1,0,Clean,train
IptablesDriver,1,0.6818181818181818,168,11.916666666666666,3.4166666666666665,0,0,1,God Class,train
AgentNotFound,0,0.0,1,0.0,0.0,0,0,0,Clean,train
AgentNotFoundByTypeHost,0,0.0,2,0.0,0.0,0,0,0,Clean,train
MultipleAgentFoundByTypeHost,0,0.0,2,0.0,0.0,0,0,0,Clean,test
Agent,0,1.0,44,3.4285714285714284,1.1428571428571428,0,0,0,Clean,train
AgentPluginBase,0,1.0,42,4.8,1.0,0,0,0,Clean,test
DbQuotaDriver,0,0.9857142857142858,585,25.61904761904762,3.4761904761904763,0,2,6,God Class,train
