library,file,class_name,on_test_path,n_methods,our_class_length,our_avg_method_length,radon_loc,radon_lloc,radon_sloc,radon_comments,radon_multi,radon_blank
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,DefaultManagerTests,True,2,34,16.0,35,21,25,3,0,7
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,GenericRelationTests,True,7,91,12.0,92,60,63,6,5,18
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,MultiTableInheritanceTest,True,6,68,10.166666666666666,69,44,57,3,0,9
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,ForeignKeyToFieldTest,True,3,38,11.666666666666666,39,20,36,0,0,3
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,LookupOrderingTest,True,2,49,21.5,50,35,35,4,4,7
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,NullableTest,True,4,43,9.75,44,27,28,4,4,8
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,MultiDbTests,True,4,125,30.0,126,70,98,9,0,19
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,Ticket19607Tests,True,2,19,8.5,20,8,16,0,0,4
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,Ticket21410Tests,True,2,23,10.5,24,16,20,0,0,4
Django-1.8.2,Django-1.8.2/tests/prefetch_related/tests.py,Ticket21760Tests,True,2,16,7.0,17,13,13,2,0,2
Django-1.8.2,Django-1.8.2/tests/project_template/test_settings.py,TestStartProjectSettings,True,1,19,18.0,20,8,13,0,5,2
Django-1.8.2,Django-1.8.2/tests/properties/models.py,Person,True,2,12,2.0,13,9,9,0,0,4
Django-1.8.2,Django-1.8.2/tests/properties/tests.py,PropertyTests,True,3,16,4.333333333333333,17,11,11,2,0,4
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,PersonManager,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,SubManager,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,Person,True,1,9,2.0,10,6,5,0,3,2
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,Abstract,True,0,7,0.0,8,5,4,0,3,1
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,MyPerson,True,1,16,2.0,17,10,11,0,4,2
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,ManagerMixin,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,OtherPerson,True,0,6,0.0,7,5,4,0,3,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,StatusPerson,True,0,4,0.0,5,3,2,0,3,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,MyPersonProxy,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,LowerStatusPerson,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,User,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,UserProxy,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,UserProxyProxy,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,Country,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,State,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,StateProxy,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,BaseUser,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,TrackerUser,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,ProxyTrackerUser,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,Issue,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,Bug,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,ProxyBug,True,0,5,0.0,6,4,3,0,3,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,ProxyProxyBug,True,0,5,0.0,6,4,3,0,3,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,Improvement,True,0,7,0.0,8,5,4,0,4,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/models.py,ProxyImprovement,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_models/tests.py,ProxyModelTests,True,26,370,13.23076923076923,371,213,255,10,40,66
Django-1.8.2,Django-1.8.2/tests/proxy_models/tests.py,ProxyModelAdminTests,True,2,39,18.0,40,27,28,0,8,4
Django-1.8.2,Django-1.8.2/tests/proxy_model_inheritance/models.py,ConcreteModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_model_inheritance/models.py,ConcreteModelSubclass,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_model_inheritance/models.py,ConcreteModelSubclassProxy,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_model_inheritance/tests.py,ProxyModelInheritanceTests,True,1,15,8.0,16,11,10,0,5,1
Django-1.8.2,Django-1.8.2/tests/proxy_model_inheritance/tests.py,MultiTableInheritanceProxyTest,True,1,12,11.0,13,8,7,0,5,1
Django-1.8.2,Django-1.8.2/tests/proxy_model_inheritance/app1/models.py,ProxyModel,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/proxy_model_inheritance/app2/models.py,NiceModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,DumbCategory,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ProxyCategory,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,NamedCategory,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Tag,True,1,10,2.0,11,8,9,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Note,True,2,15,4.0,16,10,10,3,0,3
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Annotation,True,1,6,2.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ExtraInfo,True,1,9,2.0,10,8,8,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Author,True,1,9,2.0,10,8,8,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Item,True,1,12,2.0,13,11,11,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Report,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Ranking,True,1,9,2.0,10,7,7,1,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Cover,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Number,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Valid,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,X,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Y,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,LoopX,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,LoopY,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,LoopZ,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,CustomManager,True,1,3,3.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ManagedModel,True,1,9,2.0,10,8,8,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Detail,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,MemberManager,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Member,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Child,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,CustomPk,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Related,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,CustomPkTag,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Celebrity,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,TvChef,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Fan,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,LeafA,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,LeafB,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Join,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ReservedName,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,SharedConnection,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,PointerA,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,PointerB,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,SingleObject,True,1,7,2.0,8,6,6,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,RelatedObject,True,0,5,0.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Plaything,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Article,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Food,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Eaten,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Node,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ObjectA,True,2,8,2.5,9,6,6,1,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ProxyObjectA,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ChildObjectA,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ObjectB,True,1,6,2.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ProxyObjectB,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ObjectC,True,1,7,2.0,8,7,7,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,SimpleCategory,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,SpecialCategory,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,CategoryItem,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,OneToOneCategory,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,CategoryRelationship,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,NullableName,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ModelD,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ModelC,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ModelB,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,ModelA,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Job,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,JobResponsibilities,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Responsibility,True,1,6,2.0,7,5,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,FK1,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,FK2,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,FK3,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,BaseA,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Identifier,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Program,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Channel,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Book,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Chapter,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Paragraph,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Page,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,MyObject,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Order,True,1,7,2.0,8,6,6,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,OrderItem,True,1,8,2.0,9,7,7,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/models.py,BaseUser,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Task,True,1,6,2.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Staff,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,StaffUser,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Ticket21203Parent,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Ticket21203Child,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Person,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Company,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Employment,True,0,3,0.0,4,4,4,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,School,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Student,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Classroom,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Ticket23605A,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Ticket23605B,True,0,4,0.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Ticket23605C,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/models.py,Individual,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/models.py,RelatedIndividual,True,0,4,0.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,BaseQuerysetTest,True,1,2,2.0,3,4,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Queries1Tests,True,71,1134,14.971830985915492,1135,492,872,119,7,137
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Queries2Tests,True,4,107,25.75,108,39,98,6,0,4
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Queries3Tests,True,3,22,6.666666666666667,23,10,16,4,0,3
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Queries4Tests,True,16,253,14.8125,254,170,182,25,0,47
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Queries5Tests,True,7,127,17.142857142857142,128,56,102,16,0,10
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,SelectRelatedTests,True,1,6,6.0,7,4,4,3,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,SubclassFKTests,True,1,13,13.0,14,9,9,3,0,2
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,CustomPkTests,True,1,2,2.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,NullableRelOrderingTests,True,2,31,15.0,32,17,23,8,0,1
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,DisjunctiveFilterTests,True,3,27,8.0,28,12,21,4,0,3
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Queries6Tests,True,6,86,13.333333333333334,87,41,62,14,0,11
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,RawQueriesTests,True,2,14,6.5,15,12,12,1,0,2
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,GeneratorExpressionTests,True,1,7,7.0,8,3,6,2,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ComparisonTests,True,2,25,12.0,26,12,24,1,0,1
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ExistsSql,True,3,28,8.0,29,29,26,1,0,2
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,QuerysetOrderedTests,True,5,21,2.6,22,15,14,0,3,5
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,SubqueryTests,True,5,60,11.0,61,53,40,0,7,12
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,CloneTests,True,3,48,15.0,49,36,31,3,10,4
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,EmptyQuerySetTests,True,3,23,7.0,24,10,18,4,0,2
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ValuesQuerysetTests,True,11,84,6.636363636363637,85,62,66,9,0,10
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,QuerySetSupportsPythonIdioms,True,15,121,6.933333333333334,122,71,99,3,0,18
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,WeirdQuerysetSlicingTests,True,3,24,7.0,25,21,20,2,0,3
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,EscapingTests,True,1,12,12.0,13,7,12,1,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ToFieldTests,True,6,58,8.833333333333334,59,30,48,0,0,11
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ConditionalTests,True,4,77,16.0,78,38,55,17,2,6
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,UnionTests,True,8,58,5.875,59,50,49,0,3,7
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,DefaultValuesInsertTest,True,1,6,6.0,7,6,6,1,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ExcludeTests,True,3,52,16.333333333333332,53,39,45,0,0,8
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ExcludeTest17600,True,8,95,10.25,96,38,44,7,29,16
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Exclude15786,True,1,12,11.0,13,9,12,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,NullInExcludeTest,True,4,42,9.25,43,20,33,2,5,3
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,EmptyStringsAsNullTest,True,4,27,4.5,28,12,20,0,5,3
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ProxyQueryCleanupTest,True,1,10,10.0,11,8,7,0,4,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,WhereNodeTest,True,3,76,21.0,77,72,72,0,0,5
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,IteratorExceptionsTest,True,2,11,5.0,12,9,9,2,0,1
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,NullJoinPromotionOrTest,True,9,157,16.444444444444443,158,108,130,15,0,13
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ReverseJoinTrimmingTest,True,1,8,8.0,9,6,6,3,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,JoinReuseTest,True,7,31,3.0,32,23,22,0,4,6
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,DisjunctionPromotionTests,True,11,132,11.090909090909092,133,100,104,18,0,11
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ManyToManyExcludeTest,True,2,38,18.5,39,29,35,2,0,2
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,RelabelCloneTest,True,1,12,12.0,13,11,11,2,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket20101Tests,True,1,14,14.0,15,13,12,0,3,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,EmptyStringPromotionTests,True,1,6,6.0,7,7,7,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ValuesSubqueryTests,True,1,15,15.0,16,10,11,4,0,1
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,DoubleInSubqueryTests,True,1,12,12.0,13,13,13,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket18785Tests,True,1,9,9.0,10,5,9,1,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket20788Tests,True,1,16,16.0,17,14,15,0,0,2
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket12807Tests,True,1,7,7.0,8,7,6,2,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,RelatedLookupTypeTests,True,5,93,17.2,94,50,57,6,15,16
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket14056Tests,True,1,13,13.0,14,9,14,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket20955Tests,True,1,20,20.0,21,16,19,2,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket21203Tests,True,1,6,6.0,7,8,7,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ValuesJoinPromotionTests,True,3,25,7.666666666666667,26,19,23,1,0,2
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ForeignKeyToBaseExcludeTests,True,1,15,15.0,16,11,16,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,ReverseM2MCustomPkTests,True,1,10,10.0,11,9,11,0,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket22429Tests,True,1,12,12.0,13,11,10,0,0,3
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,Ticket23605Tests,True,1,33,33.0,34,13,30,10,0,0
Django-1.8.2,Django-1.8.2/tests/queries/tests.py,TestTicket24605,True,1,21,21.0,22,13,18,0,3,1
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,Numbers,True,3,10,2.0,11,9,9,0,0,2
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,PreviousDjangoVersionQuerySet,True,1,4,4.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,MissingDjangoVersionQuerySet,True,1,4,4.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,Group,True,0,4,0.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,Event,True,0,2,0.0,3,3,3,0,0,0
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,Happening,True,0,6,0.0,7,8,7,0,0,0
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,Container,True,0,5,0.0,6,3,3,3,0,0
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/models.py,M2MModel,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/queryset_pickle/tests.py,PickleabilityTestCase,True,20,134,5.75,135,90,91,8,14,23
Django-1.8.2,Django-1.8.2/tests/raw_query/models.py,Author,True,1,12,8.0,13,8,9,3,0,1
Django-1.8.2,Django-1.8.2/tests/raw_query/models.py,Book,True,0,4,0.0,5,5,5,0,0,0
Django-1.8.2,Django-1.8.2/tests/raw_query/models.py,Coffee,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/raw_query/models.py,Reviewer,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/raw_query/models.py,FriendlyAuthor,True,0,1,0.0,2,2,2,0,0,0
Django-1.8.2,Django-1.8.2/tests/raw_query/tests.py,RawQueryTests,True,24,250,9.333333333333334,251,163,161,8,50,32
Django-1.8.2,Django-1.8.2/tests/redirects_tests/tests.py,RedirectTests,True,7,43,4.714285714285714,44,30,36,0,0,7
Django-1.8.2,Django-1.8.2/tests/redirects_tests/tests.py,OverriddenRedirectFallbackMiddleware,True,0,3,0.0,4,3,3,1,0,0
Django-1.8.2,Django-1.8.2/tests/redirects_tests/tests.py,OverriddenRedirectMiddlewareTests,True,3,15,4.0,16,11,13,0,0,3
Django-1.8.2,Django-1.8.2/tests/requests/tests.py,RequestsTests,True,36,499,12.88888888888889,500,325,337,56,58,49
Django-1.8.2,Django-1.8.2/tests/requests/tests.py,HostValidationTests,True,4,215,48.5,216,99,179,19,0,21
Django-1.8.2,Django-1.8.2/tests/requests/tests.py,BuildAbsoluteURITestCase,True,5,58,10.0,59,20,27,4,23,5
Django-1.8.2,Django-1.8.2/tests/reserved_names/models.py,Thing,True,1,14,2.0,15,13,13,0,0,2
Django-1.8.2,Django-1.8.2/tests/reserved_names/tests.py,ReservedNameTests,True,6,41,6.0,42,29,36,0,0,6
Django-1.8.2,Django-1.8.2/tests/resolve_url/models.py,UnimportantThing,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/resolve_url/tests.py,ResolveUrlTests,True,9,76,7.0,77,41,30,0,38,9
Django-1.8.2,Django-1.8.2/tests/responses/tests.py,HttpResponseBaseTests,True,4,34,7.75,35,25,24,0,4,7
Django-1.8.2,Django-1.8.2/tests/responses/tests.py,HttpResponseTests,True,4,52,12.25,53,40,38,0,0,13
Django-1.8.2,Django-1.8.2/tests/reverse_lookup/models.py,User,True,1,4,2.0,5,4,4,0,0,1
Django-1.8.2,Django-1.8.2/tests/reverse_lookup/models.py,Poll,True,1,5,2.0,6,5,5,0,0,1
Django-1.8.2,Django-1.8.2/tests/reverse_lookup/models.py,Choice,True,1,6,2.0,7,6,6,0,0,1
Django-1.8.2,Django-1.8.2/tests/reverse_lookup/tests.py,ReverseLookupTests,True,4,43,9.75,44,20,35,0,3,6
Django-1.8.2,Django-1.8.2/tests/save_delete_hooks/models.py,Person,True,4,21,3.75,22,16,16,2,0,4
